,ARREST_KEY,ARREST_DATE,PD_CD,PD_DESC,KY_CD,OFNS_DESC,LAW_CODE,LAW_CAT_CD,ARREST_BORO,ARREST_PRECINCT,JURISDICTION_CODE,AGE_GROUP,PERP_SEX,PERP_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,mm,day,year,zipcode
4830873,204213089,10/25/2019,779.0,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,S,120,0.0,45-64,M,BLACK HISPANIC,961493.0,166569.0,40.62384888900005,-74.08197985899994,10,25,2019,10305
4830881,204221568,10/25/2019,139.0,"MURDER,UNCLASSIFIED",101.0,MURDER & NON-NEGL. MANSLAUGHTE,PL 1252501,F,S,121,0.0,25-44,M,BLACK,942825.0,166367.0,40.623226819000074,-74.14922697299994,10,25,2019,10303
4830920,204215813,10/25/2019,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL05110A4,M,S,123,0.0,25-44,M,WHITE,914803.0,125922.0,40.51203825400006,-74.249754952,10,25,2019,10307
4831017,204213091,10/25/2019,779.0,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,PL 215510D,F,S,120,0.0,45-64,M,BLACK HISPANIC,961493.0,166569.0,40.62384888900005,-74.08197985899994,10,25,2019,10305
4831020,204209982,10/25/2019,511.0,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,PL 2200300,M,S,120,0.0,45-64,M,BLACK,963715.0,167395.0,40.62612151500008,-74.07397797899995,10,25,2019,10305
4831032,204230797,10/25/2019,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,S,121,0.0,25-44,M,WHITE,945812.0,170396.0,40.63429902700005,-74.13848984899995,10,25,2019,10310
4831060,204198985,10/25/2019,779.0,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,S,120,0.0,25-44,F,BLACK,963077.0,160937.0,40.60839414600008,-74.07625609499998,10,25,2019,10305
4831076,204230645,10/25/2019,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200501,F,S,121,0.0,25-44,F,WHITE HISPANIC,943346.0,169740.0,40.63248740400008,-74.14737061699999,10,25,2019,10303
4831127,204137902,10/24/2019,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,S,121,0.0,18-24,M,BLACK,941703.0,161146.0,40.60889095600004,-74.15323585099996,10,24,2019,10314
4831143,204154032,10/24/2019,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601504,F,S,120,0.0,25-44,M,BLACK,962951.0,172727.0,40.64075491800003,-74.07674708799993,10,24,2019,10301
4831144,204157031,10/24/2019,639.0,AGGRAVATED HARASSMENT 2,361.0,OFF. AGNST PUB ORD SENSBLTY &,PL 2403002,M,S,120,0.0,45-64,M,WHITE,962951.0,172727.0,40.64075491800003,-74.07674708799993,10,24,2019,10301
4831166,204165599,10/24/2019,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL05110MU,M,S,121,0.0,18-24,M,BLACK,945268.0,170383.0,40.634260967000046,-74.14044975099996,10,24,2019,10303
4831179,204147811,10/24/2019,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,S,121,0.0,25-44,M,WHITE HISPANIC,942825.0,166367.0,40.623226819000074,-74.14922697299994,10,24,2019,10303
4831182,204144469,10/24/2019,779.0,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,S,122,0.0,25-44,M,ASIAN / PACIFIC ISLANDER,954801.0,148466.0,40.57414012800007,-74.10600776499997,10,24,2019,10306
4831183,204142598,10/24/2019,503.0,"CONTROLLED SUBSTANCE,INTENT TO",117.0,DANGEROUS DRUGS,PL 2201601,F,S,120,0.0,25-44,F,WHITE,962835.0,167738.0,40.627060894000074,-74.07714923199995,10,24,2019,10305
4831188,204131314,10/24/2019,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601001,F,S,120,0.0,<18,M,BLACK,962822.0,174282.0,40.645022746000045,-74.077216847,10,24,2019,10301
4831216,204147813,10/24/2019,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351.0,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,S,120,0.0,<18,M,BLACK,962822.0,174282.0,40.645022746000045,-74.077216847,10,24,2019,10301
4831291,204132108,10/24/2019,503.0,"CONTROLLED SUBSTANCE,INTENT TO",117.0,DANGEROUS DRUGS,PL 2201601,F,S,120,0.0,25-44,M,BLACK,963386.0,170329.0,40.63417395600004,-74.07517225899994,10,24,2019,10301
4831317,204144470,10/24/2019,707.0,"IMPERSONATION 2, PUBLIC SERVAN",340.0,FRAUDS,PL 1902501,M,S,122,0.0,45-64,M,BLACK,954801.0,148466.0,40.57414012800007,-74.10600776499997,10,24,2019,10306
4831363,204169094,10/24/2019,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL05110MU,M,S,121,0.0,25-44,M,WHITE HISPANIC,944925.0,166882.0,40.624649955000045,-74.14166514499993,10,24,2019,10303
4831402,204178238,10/24/2019,268.0,CRIMINAL MIS 2 & 3,121.0,CRIMINAL MISCHIEF & RELATED OF,PL 1450502,F,S,120,0.0,25-44,M,BLACK,952156.0,170103.0,40.63352006300004,-74.11563166499997,10,24,2019,10310
4831444,204178237,10/24/2019,114.0,OBSTR BREATH/CIRCUL,344.0,ASSAULT 3 & RELATED OFFENSES,PL 121110A,M,S,120,0.0,45-64,M,BLACK,960914.0,165939.0,40.622118165000074,-74.08406343299998,10,24,2019,10305
4831533,204175622,10/24/2019,258.0,"CRIMINAL MISCHIEF 4TH, GRAFFIT",351.0,CRIMINAL MISCHIEF & RELATED OF,PL 1456002,M,S,123,0.0,25-44,M,WHITE HISPANIC,919515.0,127478.0,40.51634480100006,-74.23282405699997,10,24,2019,10307
4831545,204147812,10/24/2019,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,S,120,0.0,25-44,M,WHITE HISPANIC,962822.0,174282.0,40.645022746000045,-74.077216847,10,24,2019,10301
4831601,204172279,10/24/2019,113.0,"MENACING,UNCLASSIFIED",344.0,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,S,120,0.0,25-44,M,WHITE HISPANIC,962822.0,174282.0,40.645022746000045,-74.077216847,10,24,2019,10301
4831606,204178236,10/24/2019,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,S,120,0.0,18-24,M,BLACK,963803.0,165159.0,40.619984368000075,-74.07365418999996,10,24,2019,10305
4831611,204150540,10/24/2019,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,S,121,0.0,25-44,F,BLACK,942825.0,166367.0,40.623226819000074,-74.14922697299994,10,24,2019,10303
4831676,204150541,10/24/2019,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,S,120,0.0,18-24,M,WHITE HISPANIC,962822.0,174282.0,40.645022746000045,-74.077216847,10,24,2019,10301
4831691,204142599,10/24/2019,568.0,"MARIJUANA, POSSESSION 1, 2 & 3",117.0,DANGEROUS DRUGS,PL 2212500,F,S,120,0.0,45-64,M,BLACK,951126.0,170054.0,40.63338177600008,-74.11934236699994,10,24,2019,10310
4831698,204169095,10/24/2019,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,S,121,0.0,45-64,M,WHITE,947029.0,167436.0,40.62617965800007,-74.13408879799994,10,24,2019,10310
4831722,204159816,10/24/2019,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 160102A,F,S,120,0.0,18-24,M,BLACK,962822.0,174282.0,40.645022746000045,-74.077216847,10,24,2019,10301
4831743,204142597,10/24/2019,568.0,"MARIJUANA, POSSESSION 1, 2 & 3",117.0,DANGEROUS DRUGS,PL 2212500,F,S,120,0.0,45-64,M,BLACK,951126.0,170054.0,40.63338177600008,-74.11934236699994,10,24,2019,10310
4831754,204162377,10/24/2019,750.0,RESISTING ARREST,359.0,OFFENSES AGAINST PUBLIC ADMINI,PL 2053000,M,S,120,0.0,18-24,M,BLACK,960272.0,171100.0,40.636282304000076,-74.086394409,10,24,2019,10301
4831755,204162378,10/24/2019,113.0,"MENACING,UNCLASSIFIED",344.0,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,S,120,0.0,18-24,F,BLACK,962822.0,174282.0,40.645022746000045,-74.077216847,10,24,2019,10301
4831759,204159818,10/24/2019,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601001,F,S,120,0.0,18-24,M,BLACK,962822.0,174282.0,40.645022746000045,-74.077216847,10,24,2019,10301
4831774,204159817,10/24/2019,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 160102A,F,S,120,0.0,18-24,M,BLACK,962822.0,174282.0,40.645022746000045,-74.077216847,10,24,2019,10301
4831784,204154031,10/24/2019,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,S,121,0.0,25-44,F,BLACK,942825.0,166367.0,40.623226819000074,-74.14922697299994,10,24,2019,10303
4831851,204131086,10/23/2019,782.0,"WEAPONS, POSSESSION, ETC",236.0,DANGEROUS WEAPONS,PL 2650101,M,S,123,0.0,25-44,M,WHITE,929816.0,138356.0,40.54627198900005,-74.19586361599994,10,23,2019,10312
4831868,204104003,10/23/2019,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,S,120,0.0,25-44,F,BLACK,962575.0,167629.0,40.62676108000005,-74.07808553399997,10,23,2019,10305
4831883,204130862,10/23/2019,490.0,"STOLEN PROPERTY 3,POSSESSION",232.0,POSSESSION OF STOLEN PROPERTY,PL 1654000,M,S,120,0.0,25-44,M,WHITE,963248.0,173085.0,40.641738260000075,-74.075678037,10,23,2019,10301
4831934,204111797,10/23/2019,521.0,"CONTROLLED SUBSTANCE, SALE 5",117.0,DANGEROUS DRUGS,PL 2203100,F,S,120,0.0,25-44,M,BLACK,961493.0,166569.0,40.62384888900005,-74.08197985899994,10,23,2019,10305
4831953,204087174,10/23/2019,439.0,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,PL 1553004,F,S,120,0.0,25-44,M,WHITE,962951.0,172727.0,40.64075491800003,-74.07674708799993,10,23,2019,10301
4831992,204131084,10/23/2019,792.0,WEAPONS POSSESSION 1 & 2,118.0,DANGEROUS WEAPONS,PL 265031B,F,S,120,0.0,25-44,M,BLACK HISPANIC,961485.0,171412.0,40.63714187800008,-74.08202501399995,10,23,2019,10301
4832003,204127741,10/23/2019,508.0,"DRUG PARAPHERNALIA,   POSSESSE",235.0,DANGEROUS DRUGS,PL 2205003,M,S,120,0.0,25-44,M,BLACK,960620.0,163292.0,40.61485192300007,-74.08511322799995,10,23,2019,10304
4832004,204130514,10/23/2019,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,S,120,0.0,25-44,M,WHITE,963248.0,173085.0,40.641738260000075,-74.075678037,10,23,2019,10301
4832055,204111798,10/23/2019,508.0,"DRUG PARAPHERNALIA,   POSSESSE",235.0,DANGEROUS DRUGS,PL 2205001,M,S,122,0.0,25-44,F,WHITE,961631.0,157442.0,40.59879751200003,-74.08145216299994,10,23,2019,10305
4832095,204100947,10/23/2019,511.0,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,PL 2200300,M,S,120,0.0,45-64,M,BLACK,966093.0,161907.0,40.61106329000006,-74.06539656999998,10,23,2019,10305
4832102,204111799,10/23/2019,511.0,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,PL 2200300,M,S,122,0.0,45-64,M,WHITE HISPANIC,961631.0,157442.0,40.59879751200003,-74.08145216299994,10,23,2019,10305
4832115,204094322,10/23/2019,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,S,121,0.0,<18,M,BLACK,942825.0,166367.0,40.623226819000074,-74.14922697299994,10,23,2019,10303
4832119,204115647,10/23/2019,847.0,"NY STATE LAWS,UNCLASSIFIED FEL",125.0,NYS LAWS-UNCLASSIFIED FELONY,VTL0511003,F,S,122,4.0,45-64,M,WHITE,954827.0,148519.0,40.57428568800003,-74.10591440499995,10,23,2019,10306
4832150,204130864,10/23/2019,792.0,WEAPONS POSSESSION 1 & 2,118.0,DANGEROUS WEAPONS,PL 265031B,F,S,120,0.0,25-44,M,BLACK,961485.0,171412.0,40.63714187800008,-74.08202501399995,10,23,2019,10301
4832157,204131085,10/23/2019,782.0,"WEAPONS, POSSESSION, ETC",236.0,DANGEROUS WEAPONS,PL 2650101,M,S,123,0.0,<18,M,WHITE HISPANIC,929816.0,138356.0,40.54627198900005,-74.19586361599994,10,23,2019,10312
4832159,204131315,10/23/2019,904.0,"INTOXICATED DRIVING,ALCOHOL",119.0,INTOXICATED/IMPAIRED DRIVING,VTL11920D2,F,S,121,0.0,25-44,M,UNKNOWN,942822.0,166353.0,40.623188378000066,-74.14923769499995,10,23,2019,10303
4832251,204119620,10/23/2019,439.0,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,PL 1553004,F,S,122,0.0,45-64,M,WHITE,952407.0,144179.0,40.56236487900002,-74.11460514699995,10,23,2019,10306
4832293,204115648,10/23/2019,511.0,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,PL 2200300,M,S,120,0.0,45-64,M,WHITE HISPANIC,950092.0,170312.0,40.63408600400004,-74.12306901799997,10,23,2019,10310
4832299,204111800,10/23/2019,511.0,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,PL 2200300,M,S,120,0.0,45-64,F,WHITE HISPANIC,961953.0,166760.0,40.62437431400008,-74.08032341499995,10,23,2019,10305
4832306,204130863,10/23/2019,490.0,"STOLEN PROPERTY 3,POSSESSION",232.0,POSSESSION OF STOLEN PROPERTY,PL 1654000,M,S,120,0.0,25-44,M,WHITE,963248.0,173085.0,40.641738260000075,-74.075678037,10,23,2019,10301
4832310,204119621,10/23/2019,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,S,121,0.0,25-44,F,BLACK,938881.0,167697.0,40.62685806400003,-74.16344337699995,10,23,2019,10303
4832323,204081702,10/23/2019,203.0,"TRESPASS 3, CRIMINAL",352.0,CRIMINAL TRESPASS,PL 140100A,M,S,122,0.0,45-64,M,WHITE,965850.0,154505.0,40.59074580300006,-74.06625160599998,10,23,2019,10305
4832330,204085676,10/23/2019,503.0,"CONTROLLED SUBSTANCE,INTENT TO",117.0,DANGEROUS DRUGS,PL 2201601,F,S,120,0.0,45-64,F,WHITE,961838.0,160968.0,40.60847618700007,-74.08071845999996,10,23,2019,10305
4832355,204087173,10/23/2019,106.0,ASSAULT POLICE/PEACE OFFICER,106.0,FELONY ASSAULT,PL 1200800,F,S,121,0.0,18-24,F,BLACK,942825.0,166367.0,40.623226819000074,-74.14922697299994,10,23,2019,10303
4832358,204111796,10/23/2019,639.0,AGGRAVATED HARASSMENT 2,361.0,OFF. AGNST PUB ORD SENSBLTY &,PL 2403004,M,S,121,0.0,45-64,M,WHITE,942825.0,166367.0,40.623226819000074,-74.14922697299994,10,23,2019,10303
4832366,204085678,10/23/2019,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,S,120,0.0,25-44,M,WHITE,962822.0,174282.0,40.645022746000045,-74.077216847,10,23,2019,10301
4832378,204085677,10/23/2019,503.0,"CONTROLLED SUBSTANCE,INTENT TO",117.0,DANGEROUS DRUGS,PL 2201601,F,S,120,0.0,45-64,F,WHITE,961838.0,160968.0,40.60847618700007,-74.08071845999996,10,23,2019,10305
4832392,204122687,10/23/2019,114.0,OBSTR BREATH/CIRCUL,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,S,123,0.0,45-64,M,WHITE,922498.0,132641.0,40.530537501000026,-74.22214268699997,10,23,2019,10309
4832416,204094323,10/23/2019,113.0,"MENACING,UNCLASSIFIED",344.0,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,S,121,0.0,<18,M,BLACK,942825.0,166367.0,40.623226819000074,-74.14922697299994,10,23,2019,10303
4832442,204107720,10/23/2019,507.0,"CONTROLLED SUBSTANCE, POSSESSI",117.0,DANGEROUS DRUGS,PL 2200603,F,S,123,0.0,45-64,M,WHITE,933202.0,138494.0,40.54667090700008,-74.18368132799998,10,23,2019,10312
4832457,204122688,10/23/2019,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,S,120,0.0,45-64,M,WHITE HISPANIC,962257.0,172523.0,40.640193286000056,-74.07924707799998,10,23,2019,10301
4832463,204074835,10/23/2019,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402501,F,S,121,0.0,25-44,M,BLACK,946532.0,170393.0,40.634293888000045,-74.13589574699995,10,23,2019,10310
4832468,204130515,10/23/2019,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,S,122,0.0,25-44,M,BLACK,938745.0,143459.0,40.560329033000066,-74.16377006599998,10,23,2019,10312
4832479,204091815,10/23/2019,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,S,120,0.0,45-64,F,BLACK,955768.0,164022.0,40.616841352000044,-74.10259248399994,10,23,2019,10304
4832517,204100946,10/23/2019,175.0,"SEXUAL ABUSE 3,2",233.0,SEX CRIMES,PL 13052A2,M,S,121,0.0,25-44,M,BLACK HISPANIC,942428.0,166536.0,40.62368882200008,-74.15065813299998,10,23,2019,10303
4832562,204058604,10/22/2019,503.0,"CONTROLLED SUBSTANCE,INTENT TO",117.0,DANGEROUS DRUGS,PL 2201601,F,S,121,0.0,18-24,M,BLACK,938392.0,169862.0,40.63279800500004,-74.16521970799994,10,22,2019,10303
4832586,204049390,10/22/2019,198.0,CRIMINAL CONTEMPT 1,126.0,MISCELLANEOUS PENAL LAW,PL 21551B4,F,S,120,0.0,25-44,M,WHITE HISPANIC,962951.0,172727.0,40.64075491800003,-74.07674708799993,10,22,2019,10301
4832591,204026791,10/22/2019,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,S,122,0.0,25-44,M,WHITE HISPANIC,954801.0,148466.0,40.57414012800007,-74.10600776499997,10,22,2019,10306
4832650,204045514,10/22/2019,782.0,"WEAPONS, POSSESSION, ETC",236.0,DANGEROUS WEAPONS,PL 2650101,M,S,121,0.0,18-24,M,WHITE HISPANIC,943786.0,166999.0,40.62496596600005,-74.14576895199998,10,22,2019,10303
4832657,204062194,10/22/2019,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0512000,M,S,122,4.0,25-44,F,WHITE,954827.0,148519.0,40.57428568800003,-74.10591440499995,10,22,2019,10306
4832670,204062193,10/22/2019,793.0,WEAPONS POSSESSION 3,118.0,DANGEROUS WEAPONS,PL 2650201,F,S,120,0.0,45-64,F,WHITE,962575.0,167629.0,40.62676108000005,-74.07808553399997,10,22,2019,10305
4832719,204058602,10/22/2019,503.0,"CONTROLLED SUBSTANCE,INTENT TO",117.0,DANGEROUS DRUGS,PL 2201601,F,S,121,0.0,18-24,M,BLACK,938392.0,169862.0,40.63279800500004,-74.16521970799994,10,22,2019,10303
4832721,204068170,10/22/2019,507.0,"CONTROLLED SUBSTANCE, POSSESSI",117.0,DANGEROUS DRUGS,PL 2200603,F,S,120,0.0,45-64,F,WHITE,962575.0,167629.0,40.62676108000005,-74.07808553399997,10,22,2019,10305
4832760,204049391,10/22/2019,223.0,"BURGLARY,RESIDENCE,NIGHT",107.0,BURGLARY,PL 140303X,F,S,120,0.0,18-24,M,WHITE HISPANIC,962822.0,174282.0,40.645022746000045,-74.077216847,10,22,2019,10301
4832765,204054159,10/22/2019,849.0,"NY STATE LAWS,UNCLASSIFIED VIO",677.0,OTHER STATE LAWS,TRR0403A1I,I,S,122,0.0,25-44,F,WHITE,962824.0,155891.0,40.59454329500005,-74.07715126899996,10,22,2019,10305
4832778,204045511,10/22/2019,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,S,122,0.0,25-44,M,BLACK,962198.0,155912.0,40.59459940000005,-74.07940540999994,10,22,2019,10305
4832787,204065369,10/22/2019,494.0,"STOLEN PROPERTY 2,1,POSSESSION",111.0,POSSESSION OF STOLEN PROPERTY,PL 1654501,F,S,120,0.0,<18,M,BLACK,961252.0,166311.0,40.623140111000055,-74.08284714199993,10,22,2019,10305
4832800,204045512,10/22/2019,904.0,"INTOXICATED DRIVING,ALCOHOL",119.0,INTOXICATED/IMPAIRED DRIVING,VTL11920D3,F,S,121,3.0,25-44,F,WHITE,934363.0,172799.0,40.64083765400005,-74.17975715699998,10,22,2019,10303
4832830,204029554,10/22/2019,439.0,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,PL 1553001,F,S,122,0.0,25-44,M,BLACK,954801.0,148466.0,40.57414012800007,-74.10600776499997,10,22,2019,10306
4832863,204045513,10/22/2019,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200502,F,S,120,0.0,<18,M,WHITE,951776.0,168155.0,40.62817183300007,-74.11699137699995,10,22,2019,10310
4832870,204029555,10/22/2019,268.0,CRIMINAL MIS 2 & 3,121.0,CRIMINAL MISCHIEF & RELATED OF,PL 1450502,F,S,120,0.0,25-44,M,BLACK,950822.0,170385.0,40.63428915900005,-74.120439273,10,22,2019,10310
4832876,204035256,10/22/2019,748.0,"CONTEMPT,CRIMINAL",359.0,OFFENSES AGAINST PUBLIC ADMINI,PL 2155003,M,S,120,0.0,45-64,M,BLACK,962822.0,174282.0,40.645022746000045,-74.077216847,10,22,2019,10301
4832897,204032518,10/22/2019,779.0,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,S,121,0.0,45-64,M,BLACK,942825.0,166367.0,40.623226819000074,-74.14922697299994,10,22,2019,10303
4832974,204058603,10/22/2019,503.0,"CONTROLLED SUBSTANCE,INTENT TO",117.0,DANGEROUS DRUGS,PL 2201601,F,S,121,0.0,18-24,M,BLACK,938392.0,169862.0,40.63279800500004,-74.16521970799994,10,22,2019,10303
4832975,204049389,10/22/2019,157.0,RAPE 1,104.0,RAPE,PL 1303501,F,S,120,0.0,25-44,M,WHITE HISPANIC,962748.0,174174.0,40.64472613100002,-74.07748315899995,10,22,2019,10301
4832987,204042253,10/22/2019,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,S,122,0.0,25-44,M,BLACK,954801.0,148466.0,40.57414012800007,-74.10600776499997,10,22,2019,10306
4833128,204058601,10/22/2019,503.0,"CONTROLLED SUBSTANCE,INTENT TO",117.0,DANGEROUS DRUGS,PL 2201601,F,S,121,0.0,18-24,M,BLACK,938392.0,169862.0,40.63279800500004,-74.16521970799994,10,22,2019,10303
4833253,204013302,10/21/2019,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,S,120,0.0,45-64,M,WHITE HISPANIC,951637.0,171142.0,40.636369999000074,-74.11750657,10,21,2019,10310
4833279,203980618,10/21/2019,508.0,"DRUG PARAPHERNALIA,   POSSESSE",235.0,DANGEROUS DRUGS,PL 2205002,M,S,122,11.0,18-24,M,WHITE HISPANIC,965047.0,159340.0,40.604015196000034,-74.06915659299993,10,21,2019,10305
4833326,204013300,10/21/2019,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,S,120,0.0,25-44,M,WHITE,955513.0,163870.0,40.616423320000074,-74.10351033499995,10,21,2019,10304
4833335,203996538,10/21/2019,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,S,121,0.0,25-44,M,WHITE HISPANIC,942825.0,166367.0,40.623226819000074,-74.14922697299994,10,21,2019,10303
4833366,204015249,10/21/2019,439.0,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,PL 1553001,F,S,121,0.0,18-24,M,BLACK,937404.0,152179.0,40.58425670600008,-74.16865662399994,10,21,2019,10314
4833369,203999100,10/21/2019,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511002,M,S,122,4.0,45-64,M,BLACK HISPANIC,966300.0,157946.0,40.60019157700003,-74.06464050099999,10,21,2019,10305
4833383,204013301,10/21/2019,759.0,"PUBLIC ADMINISTATION,UNCLASS M",359.0,OFFENSES AGAINST PUBLIC ADMINI,PL 1950500,M,S,120,0.0,25-44,F,WHITE HISPANIC,951637.0,171142.0,40.636369999000074,-74.11750657,10,21,2019,10310
4833399,204007030,10/21/2019,114.0,OBSTR BREATH/CIRCUL,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,S,121,0.0,25-44,M,ASIAN / PACIFIC ISLANDER,940345.0,162892.0,40.61367673600006,-74.15813807499995,10,21,2019,10314
4833434,203996548,10/21/2019,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,S,121,0.0,18-24,F,WHITE,938149.0,171781.0,40.63806398200006,-74.16610830199994,10,21,2019,10303
4833439,204002284,10/21/2019,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,S,123,0.0,25-44,M,BLACK HISPANIC,925270.0,140644.0,40.55252303100008,-74.21224073199994,10,21,2019,10309
4833452,203996543,10/21/2019,199.0,AGGRAVATED CRIMINAL CONTEMPT,126.0,MISCELLANEOUS PENAL LAW,PL 2155202,F,S,122,0.0,25-44,M,WHITE HISPANIC,952999.0,148899.0,40.575322458000066,-74.11249634399995,10,21,2019,10306
4833456,204007028,10/21/2019,808.0,TAX LAW,125.0,OTHER STATE LAWS (NON PENAL LA,TAX18140B3,F,S,120,0.0,45-64,M,ASIAN / PACIFIC ISLANDER,950383.0,162676.0,40.613127916000046,-74.12198226599996,10,21,2019,10310
4833477,204015250,10/21/2019,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 160102A,F,S,120,0.0,18-24,M,BLACK,962822.0,174282.0,40.645022746000045,-74.077216847,10,21,2019,10301
4833479,204013299,10/21/2019,729.0,"FORGERY,ETC.,UNCLASSIFIED-FELO",113.0,FORGERY,PL 1701501,F,S,120,0.0,25-44,M,WHITE HISPANIC,959994.0,172152.0,40.63916906100008,-74.08739982799993,10,21,2019,10301
4833504,203996549,10/21/2019,779.0,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,S,121,0.0,<18,M,WHITE,938940.0,158200.0,40.600791102000066,-74.16316709999995,10,21,2019,10314
